device_name,collection_date,collection_time,PM2.5,NTC,CT1,CT2,CT3,CT4,temp_max,state,timestamp
A1,2025-8-27,2:27:44,12,40.62,2.95,83.43,0.8,0.53,69.08,2,2025-08-27 02:27:44
A1,2025-8-27,2:27:45,12,40.7,3.44,84.86,0.74,0.61,69.27,2,2025-08-27 02:27:45
A1,2025-8-27,2:27:46,12,40.7,3.75,85.32,0.81,0.51,69.39,2,2025-08-27 02:27:46
A1,2025-8-27,2:27:47,12,41.0,3.6,86.09,0.71,0.61,70.76,2,2025-08-27 02:27:47
A1,2025-8-27,2:27:48,12,41.27,3.58,86.66,0.84,0.54,71.3,2,2025-08-27 02:27:48
A1,2025-8-27,2:27:49,12,41.31,2.91,88.64,0.76,0.55,71.94,2,2025-08-27 02:27:49
A1,2025-8-27,2:27:50,12,41.4,3.65,89.84,0.76,0.6,72.45,2,2025-08-27 02:27:50
A1,2025-8-27,2:27:51,12,41.46,3.16,91.37,0.85,0.51,72.82,2,2025-08-27 02:27:51
A1,2025-8-27,2:27:52,12,41.5,3.17,93.36,0.7,0.59,73.2,2,2025-08-27 02:27:52
A1,2025-8-27,2:27:53,12,41.59,3.5,94.42,0.86,0.51,73.77,2,2025-08-27 02:27:53
A1,2025-8-27,2:27:54,12,41.6,2.97,96.54,0.74,0.54,74.64,3,2025-08-27 02:27:54
A1,2025-8-27,2:27:55,12,41.8,3.64,97.93,0.8,0.58,75.55,3,2025-08-27 02:27:55
A1,2025-8-27,2:27:56,12,41.89,3.04,99.98,0.82,0.52,76.13,3,2025-08-27 02:27:56
A1,2025-8-27,2:27:57,12,42.0,3.35,101.81,0.74,0.6,76.77,3,2025-08-27 02:27:57
A1,2025-8-27,2:27:58,13,42.23,3.58,103.28,0.89,0.53,77.52,3,2025-08-27 02:27:58
A1,2025-8-27,2:27:59,13,42.31,2.97,105.75,0.75,0.58,78.42,3,2025-08-27 02:27:59
A1,2025-8-27,2:28:00,12,42.4,3.87,106.96,0.82,0.59,79.12,3,2025-08-27 02:28:00
A1,2025-8-27,2:28:01,11,42.48,3.02,108.64,0.75,0.61,79.83,3,2025-08-27 02:28:01
A1,2025-8-27,2:28:02,12,42.5,3.79,109.76,0.82,0.61,80.39,3,2025-08-27 02:28:02
A1,2025-8-27,2:28:03,11,42.58,3.29,111.9,0.87,0.52,80.99,3,2025-08-27 02:28:03
A1,2025-8-27,2:28:04,12,42.6,3.51,113.98,0.8,0.66,81.61,3,2025-08-27 02:28:04
A1,2025-8-27,2:28:05,12,42.8,3.69,115.74,0.91,0.54,82.07,3,2025-08-27 02:28:05
A1,2025-8-27,2:28:06,12,42.9,3.3,118.39,0.81,0.64,82.72,3,2025-08-27 02:28:06
A1,2025-8-27,2:28:07,12,43.1,3.99,119.97,0.92,0.63,83.24,3,2025-08-27 02:28:07
A1,2025-8-27,2:28:08,12,43.32,3.24,122.43,0.9,0.59,83.77,3,2025-08-27 02:28:08
A1,2025-8-27,2:28:09,12,43.5,3.72,124.62,0.81,0.65,84.33,3,2025-08-27 02:28:09
A1,2025-8-27,2:28:10,12,43.68,3.59,126.78,0.95,0.57,84.9,3,2025-08-27 02:28:10
A1,2025-8-27,2:28:11,12,43.74,3.4,129.46,0.79,0.66,85.46,3,2025-08-27 02:28:11
A1,2025-8-27,2:28:12,11,43.9,3.96,131.27,0.93,0.6,86.03,3,2025-08-27 02:28:12
A1,2025-8-27,2:28:13,13,43.94,3.22,134.04,0.89,0.6,86.58,3,2025-08-27 02:28:13
A1,2025-8-27,2:28:14,12,44.0,3.96,136.24,0.9,0.65,87.11,3,2025-08-27 02:28:14
A1,2025-8-27,2:28:15,12,44.16,3.53,138.88,0.95,0.57,87.56,3,2025-08-27 02:28:15
A1,2025-8-27,2:28:16,12,44.22,3.69,141.49,0.82,0.66,88.03,3,2025-08-27 02:28:16
A1,2025-8-27,2:28:17,12,44.4,3.9,143.54,0.98,0.61,88.56,3,2025-08-27 02:28:17
A1,2025-8-27,2:28:18,12,44.49,3.38,146.68,0.88,0.64,89.07,3,2025-08-27 02:28:18
A1,2025-8-27,2:28:19,12,44.6,4.17,149.03,0.95,0.66,89.51,3,2025-08-27 02:28:19
A1,2025-8-27,2:28:20,12,44.69,3.59,151.84,0.97,0.59,89.97,3,2025-08-27 02:28:20
A1,2025-8-27,2:28:21,12,44.73,3.89,154.65,0.87,0.7,90.46,3,2025-08-27 02:28:21
A1,2025-8-27,2:28:22,12,45.0,3.99,157.11,1.03,0.61,90.99,3,2025-08-27 02:28:22
A1,2025-8-27,2:28:23,11,45.0,3.4,159.84,0.92,0.62,91.39,3,2025-08-27 02:28:23
A1,2025-8-27,2:56:05,12,27.8,2.91,1.42,0.67,0.52,48.19,0,2025-08-27 02:56:05
A1,2025-8-27,2:56:06,13,27.84,2.78,1.01,0.45,0.36,48.11,0,2025-08-27 02:56:06
A1,2025-8-27,2:56:07,11,27.9,2.04,1.37,0.37,0.32,48.1,0,2025-08-27 02:56:07
A1,2025-8-27,2:56:08,12,27.9,2.52,1.23,0.34,0.4,48.08,0,2025-08-27 02:56:08
A1,2025-8-27,2:56:09,12,27.9,2.43,1.07,0.46,0.3,48.05,0,2025-08-27 02:56:09
A1,2025-8-27,2:56:10,12,28.0,1.96,1.52,0.32,0.38,47.96,0,2025-08-27 02:56:10
A1,2025-8-27,2:56:11,12,28.0,2.54,1.03,0.49,0.33,47.94,0,2025-08-27 02:56:11
A1,2025-8-27,2:56:12,12,28.0,2.06,1.49,0.33,0.36,47.92,0,2025-08-27 02:56:12
A1,2025-8-27,2:56:13,12,27.92,2.8,1.04,0.4,0.38,47.91,0,2025-08-27 02:56:13
A1,2025-8-27,2:56:14,12,27.89,2.11,1.28,0.43,0.32,47.95,0,2025-08-27 02:56:14
A1,2025-8-27,2:56:15,12,27.8,2.48,1.32,0.33,0.4,47.95,0,2025-08-27 02:56:15
A1,2025-8-27,2:56:16,12,27.8,2.52,1.04,0.48,0.32,47.9,0,2025-08-27 02:56:16
A1,2025-8-27,2:56:17,12,27.8,2.12,1.49,0.31,0.38,47.9,0,2025-08-27 02:56:17
A1,2025-8-27,2:56:18,13,27.73,2.79,1.01,0.42,0.37,47.93,0,2025-08-27 02:56:18
A1,2025-8-27,2:56:19,12,27.7,2.07,1.32,0.39,0.32,47.94,0,2025-08-27 02:56:19
A1,2025-8-27,2:56:20,13,27.7,2.58,1.2,0.34,0.4,47.9,0,2025-08-27 02:56:20
A1,2025-8-27,2:56:21,13,27.7,2.4,1.08,0.4,0.3,47.97,0,2025-08-27 02:56:21
A1,2025-8-27,2:56:22,12,27.7,2.18,1.49,0.32,0.38,47.96,0,2025-08-27 02:56:22
A1,2025-8-27,2:56:23,12,27.64,2.72,0.98,0.44,0.33,47.94,0,2025-08-27 02:56:23
A1,2025-8-27,2:56:24,12,27.6,1.99,1.42,0.36,0.36,47.91,0,2025-08-27 02:56:24
A1,2025-8-27,2:56:25,11,27.6,2.74,1.1,0.38,0.38,47.89,0,2025-08-27 02:56:25
A1,2025-8-27,2:56:26,12,27.58,2.14,1.18,0.4,0.3,47.99,0,2025-08-27 02:56:26
A1,2025-8-27,2:56:27,12,27.5,2.35,1.41,0.31,0.4,48.07,0,2025-08-27 02:56:27
A1,2025-8-27,2:56:28,12,27.54,2.61,1.0,0.43,0.32,48.04,0,2025-08-27 02:56:28
A1,2025-8-27,2:56:29,12,27.6,2.02,1.46,0.33,0.36,48.03,0,2025-08-27 02:56:29
A1,2025-8-27,2:56:30,11,27.6,2.83,1.04,0.41,0.37,48.05,0,2025-08-27 02:56:30
A1,2025-8-27,2:56:31,12,27.6,2.09,1.27,0.41,0.31,48.12,0,2025-08-27 02:56:31
A1,2025-8-27,2:56:32,12,27.5,2.46,1.38,0.32,0.4,48.05,0,2025-08-27 02:56:32
A1,2025-8-27,2:56:33,11,27.46,2.52,1.06,0.46,0.31,48.0,0,2025-08-27 02:56:33
A1,2025-8-27,2:56:34,12,27.4,2.16,1.5,0.32,0.38,48.05,0,2025-08-27 02:56:34
A1,2025-8-27,2:56:35,12,27.4,2.76,0.95,0.39,0.36,48.06,0,2025-08-27 02:56:35
A1,2025-8-27,2:56:36,12,27.4,2.4,1.1,0.4,0.3,48.07,0,2025-08-27 02:56:36
A1,2025-8-27,2:56:37,12,27.5,2.67,1.08,0.37,0.37,48.07,0,2025-08-27 02:56:37
A1,2025-8-27,2:56:38,12,27.46,2.09,1.29,0.41,0.31,48.04,0,2025-08-27 02:56:38
A1,2025-8-27,2:56:39,13,27.4,2.47,1.29,0.33,0.4,48.03,0,2025-08-27 02:56:39
A1,2025-8-27,2:56:40,12,27.48,2.46,1.04,0.48,0.3,48.07,0,2025-08-27 02:56:40
A1,2025-8-27,2:56:41,12,27.5,2.08,1.44,0.32,0.38,48.14,0,2025-08-27 02:56:41
A1,2025-8-27,2:56:42,12,27.6,2.78,0.98,0.42,0.36,48.2,0,2025-08-27 02:56:42
A1,2025-8-27,2:56:43,12,27.6,2.08,1.37,0.38,0.34,48.21,0,2025-08-27 02:56:43
A1,2025-8-27,2:56:44,12,27.6,2.55,1.26,0.36,0.4,48.18,0,2025-08-27 02:56:44
A1,2025-8-27,2:56:45,12,27.6,2.44,1.04,0.47,0.3,48.16,0,2025-08-27 02:56:45
A1,2025-8-27,2:56:46,13,27.6,2.12,1.47,0.32,0.38,48.27,0,2025-08-27 02:56:46
A1,2025-8-27,2:56:47,12,27.69,2.77,1.0,0.44,0.33,48.22,0,2025-08-27 02:56:47
A1,2025-8-27,2:56:48,12,27.69,1.95,1.42,0.36,0.34,48.22,0,2025-08-27 02:56:48
A1,2025-8-27,2:56:49,11,27.6,2.69,1.2,0.37,0.39,48.16,0,2025-08-27 02:56:49
A1,2025-8-27,2:56:50,11,27.56,2.28,1.18,0.46,0.31,48.14,0,2025-08-27 02:56:50
A1,2025-8-27,2:56:51,12,27.5,2.32,1.46,0.31,0.4,48.09,0,2025-08-27 02:56:51
A1,2025-8-27,2:56:52,12,27.59,2.58,1.0,0.44,0.32,48.07,0,2025-08-27 02:56:52
A1,2025-8-27,2:56:53,12,27.59,2.04,1.41,0.32,0.35,48.09,0,2025-08-27 02:56:53
A1,2025-8-27,2:56:54,12,27.5,2.73,1.09,0.38,0.37,48.13,0,2025-08-27 02:56:54
A1,2025-8-27,2:56:55,12,27.59,2.16,1.21,0.41,0.32,48.13,0,2025-08-27 02:56:55
A1,2025-8-27,2:56:56,12,27.7,2.48,1.36,0.33,0.4,48.07,0,2025-08-27 02:56:56
A1,2025-8-27,2:56:57,11,27.7,2.52,0.95,0.44,0.31,48.16,0,2025-08-27 02:56:57
A1,2025-8-27,2:56:58,12,27.7,2.1,1.48,0.32,0.36,48.15,0,2025-08-27 02:56:58
A1,2025-8-27,2:56:59,12,27.7,2.7,0.96,0.38,0.36,48.18,0,2025-08-27 02:56:59
A1,2025-8-27,2:57:00,12,27.66,1.99,1.32,0.38,0.32,48.18,0,2025-08-27 02:57:00
A1,2025-8-27,2:57:01,12,27.6,2.54,1.19,0.34,0.39,48.16,0,2025-08-27 02:57:01
A1,2025-8-27,2:57:02,11,27.6,2.24,1.1,0.44,0.3,48.2,0,2025-08-27 02:57:02
A1,2025-8-27,2:57:03,11,27.6,2.17,1.42,0.3,0.39,48.17,0,2025-08-27 02:57:03
A1,2025-8-27,2:57:04,12,27.5,2.7,0.93,0.42,0.34,48.11,0,2025-08-27 02:57:04
A1,2025-8-27,2:57:05,12,27.5,2.06,1.4,0.36,0.36,48.09,0,2025-08-27 02:57:05
A1,2025-8-27,2:57:06,12,27.5,2.62,1.14,0.36,0.4,48.08,0,2025-08-27 02:57:06
A1,2025-8-27,2:57:07,13,27.5,1.9,1.45,0.3,0.3,48.15,0,2025-08-27 02:57:07
A1,2025-8-27,2:57:08,12,27.5,2.43,1.3,0.33,0.4,48.23,0,2025-08-27 02:57:08
A1,2025-8-27,2:57:09,12,27.5,2.52,1.04,0.46,0.32,48.36,0,2025-08-27 02:57:09
A1,2025-8-27,2:57:10,12,27.49,2.06,1.51,0.32,0.36,48.33,0,2025-08-27 02:57:10
A1,2025-8-27,2:57:11,13,27.4,2.7,1.0,0.4,0.36,48.28,0,2025-08-27 02:57:11
A1,2025-8-27,2:57:12,12,27.36,2.02,1.34,0.39,0.33,48.22,0,2025-08-27 02:57:12
A1,2025-8-27,2:57:13,12,27.3,2.61,1.23,0.34,0.39,48.28,0,2025-08-27 02:57:13
A1,2025-8-27,2:57:14,13,27.3,2.28,1.11,0.44,0.3,48.3,0,2025-08-27 02:57:14
A1,2025-8-27,2:57:15,12,27.28,2.3,1.42,0.3,0.39,48.32,0,2025-08-27 02:57:15
A1,2025-8-27,2:57:16,12,27.2,2.69,0.97,0.45,0.34,48.37,0,2025-08-27 02:57:16
A1,2025-8-27,2:57:17,12,27.2,2.03,1.43,0.34,0.33,48.47,0,2025-08-27 02:57:17
A1,2025-8-27,2:57:18,12,27.2,2.64,1.15,0.36,0.38,48.53,0,2025-08-27 02:57:18
A1,2025-8-27,2:57:19,12,27.2,2.11,1.39,0.38,0.3,48.57,0,2025-08-27 02:57:19
A1,2025-8-27,2:57:20,12,27.19,2.31,1.57,0.3,0.4,48.59,0,2025-08-27 02:57:20
A1,2025-8-27,2:57:21,12,27.1,2.57,1.24,0.43,0.31,48.73,0,2025-08-27 02:57:21
A1,2025-8-27,2:57:22,12,27.1,2.02,1.8,0.33,0.36,48.88,1,2025-08-27 02:57:22
A1,2025-8-27,2:57:23,12,27.1,2.67,1.37,0.38,0.36,49.19,1,2025-08-27 02:57:23
A1,2025-8-27,2:57:24,12,27.1,1.98,1.72,0.39,0.31,49.54,1,2025-08-27 02:57:24
A1,2025-8-27,2:57:25,11,27.1,2.9,1.97,0.5,0.49,49.75,1,2025-08-27 02:57:25
A1,2025-8-27,2:57:26,12,27.1,2.84,2.01,0.67,0.44,49.98,1,2025-08-27 02:57:26
A1,2025-8-27,2:57:27,12,27.1,2.7,2.41,0.53,0.54,50.1,1,2025-08-27 02:57:27
A1,2025-8-27,2:57:28,12,27.1,3.21,2.03,0.67,0.48,50.3,1,2025-08-27 02:57:28
A1,2025-8-27,2:57:29,12,27.16,2.41,2.56,0.56,0.5,50.5,1,2025-08-27 02:57:29
A1,2025-8-27,2:57:30,12,27.2,3.27,2.32,0.61,0.57,50.54,1,2025-08-27 02:57:30
A1,2025-8-27,2:57:31,11,27.11,2.78,2.48,0.67,0.47,50.76,1,2025-08-27 02:57:31
A1,2025-8-27,2:57:32,12,27.1,2.93,2.76,0.54,0.58,50.94,1,2025-08-27 02:57:32
A1,2025-8-27,2:57:33,12,27.1,3.24,2.38,0.69,0.5,51.08,1,2025-08-27 02:57:33
A1,2025-8-27,2:57:34,11,27.1,2.58,2.91,0.58,0.52,51.32,1,2025-08-27 02:57:34
A1,2025-8-27,2:57:35,12,27.1,3.36,2.65,0.63,0.56,51.36,1,2025-08-27 02:57:35
A1,2025-8-27,2:57:36,12,27.1,2.68,2.9,0.64,0.48,51.6,1,2025-08-27 02:57:36
A1,2025-8-27,2:57:37,12,27.1,2.84,3.19,0.5,0.56,51.69,1,2025-08-27 02:57:37
A1,2025-8-27,2:57:38,12,27.1,2.74,2.93,0.68,0.5,51.85,1,2025-08-27 02:57:38
A1,2025-8-27,2:57:39,12,27.1,2.88,3.25,0.56,0.56,52.07,1,2025-08-27 02:57:39
A1,2025-8-27,2:57:40,12,27.1,3.32,2.91,0.73,0.52,52.26,1,2025-08-27 02:57:40
A1,2025-8-27,2:57:41,12,27.02,2.68,3.46,0.6,0.52,52.39,1,2025-08-27 02:57:41
A1,2025-8-27,2:57:42,12,27.01,3.29,3.12,0.64,0.56,52.52,1,2025-08-27 02:57:42
A1,2025-8-27,2:57:43,12,27.1,2.82,3.3,0.67,0.5,52.73,1,2025-08-27 02:57:43
A1,2025-8-27,2:57:44,12,27.1,3.0,3.6,0.6,0.59,52.83,1,2025-08-27 02:57:44
A1,2025-8-27,2:57:45,11,27.1,3.2,3.29,0.7,0.5,52.93,1,2025-08-27 02:57:45
A1,2025-8-27,2:57:46,12,27.1,2.62,3.9,0.6,0.54,53.09,1,2025-08-27 02:57:46
A1,2025-8-27,2:57:47,12,27.1,3.36,3.51,0.64,0.53,53.17,1,2025-08-27 02:57:47
A1,2025-8-27,2:57:48,12,27.1,2.71,3.91,0.66,0.51,53.2,1,2025-08-27 02:57:48
A1,2025-8-27,2:57:49,13,27.13,3.19,3.92,0.61,0.58,53.38,1,2025-08-27 02:57:49
A1,2025-8-27,2:57:50,12,27.2,3.1,3.8,0.74,0.5,53.49,1,2025-08-27 02:57:50
A1,2025-8-27,2:57:51,12,27.2,2.76,4.32,0.62,0.57,53.6,1,2025-08-27 02:57:51
A1,2025-8-27,2:57:52,13,27.2,3.41,3.94,0.7,0.53,53.75,1,2025-08-27 02:57:52
A1,2025-8-27,2:57:53,12,27.25,3.49,3.97,0.72,0.52,54.23,1,2025-08-27 02:57:53
A1,2025-8-27,2:57:54,11,27.3,3.57,4.0,0.73,0.5,54.78,1,2025-08-27 02:57:54
A1,2025-8-27,2:57:55,12,27.3,2.84,4.27,0.71,0.5,55.27,1,2025-08-27 02:57:55
A1,2025-8-27,2:57:56,12,27.3,2.98,4.62,0.6,0.6,55.78,1,2025-08-27 02:57:56
A1,2025-8-27,2:57:57,12,27.3,3.32,4.24,0.73,0.52,56.06,1,2025-08-27 02:57:57
A1,2025-8-27,2:57:58,13,27.48,2.69,4.85,0.63,0.54,56.25,1,2025-08-27 02:57:58
A1,2025-8-27,2:57:59,12,27.5,3.49,4.62,0.69,0.58,56.4,1,2025-08-27 02:57:59
A1,2025-8-27,2:58:00,13,27.5,2.81,4.86,0.71,0.5,56.51,1,2025-08-27 02:58:00
A1,2025-8-27,2:58:01,12,27.54,3.11,5.14,0.62,0.6,56.64,1,2025-08-27 02:58:01
A1,2025-8-27,2:58:02,12,27.6,3.23,4.86,0.74,0.52,56.67,1,2025-08-27 02:58:02
A1,2025-8-27,2:58:03,13,27.6,2.75,5.45,0.62,0.56,56.76,1,2025-08-27 02:58:03
A1,2025-8-27,2:58:04,13,27.6,3.49,5.11,0.7,0.57,56.96,1,2025-08-27 02:58:04
A1,2025-8-27,2:58:05,12,27.7,2.83,5.49,0.7,0.52,56.99,1,2025-08-27 02:58:05
A1,2025-8-27,2:58:06,11,27.67,3.2,5.63,0.63,0.6,56.95,1,2025-08-27 02:58:06
A1,2025-8-27,2:58:07,12,27.6,3.18,5.49,0.77,0.51,56.98,1,2025-08-27 02:58:07
A1,2025-8-27,2:58:08,12,27.6,2.7,6.09,0.7,0.55,57.03,1,2025-08-27 02:58:08
A1,2025-8-27,2:58:09,12,27.6,3.39,5.55,0.79,0.54,57.02,1,2025-08-27 02:58:09
A1,2025-8-27,2:58:10,12,27.7,2.88,6.29,0.67,0.57,57.02,1,2025-08-27 02:58:10
A1,2025-8-27,2:58:11,12,27.7,3.48,6.0,0.72,0.61,57.1,1,2025-08-27 02:58:11
A1,2025-8-27,2:58:12,12,27.7,2.93,6.38,0.74,0.52,57.26,1,2025-08-27 02:58:12
A1,2025-8-27,2:58:13,12,27.7,3.2,6.56,0.65,0.59,57.34,1,2025-08-27 02:58:13
A1,2025-8-27,2:58:14,12,27.7,3.38,6.32,0.78,0.52,57.4,1,2025-08-27 02:58:14
A1,2025-8-27,2:58:15,12,27.79,2.86,6.96,0.66,0.6,57.46,1,2025-08-27 02:58:15
A1,2025-8-27,2:58:16,13,27.8,3.54,6.61,0.73,0.56,57.5,1,2025-08-27 02:58:16
A1,2025-8-27,2:58:17,11,27.8,2.79,7.16,0.74,0.53,57.55,1,2025-08-27 02:58:17
A1,2025-8-27,2:58:18,12,27.86,3.38,7.23,0.68,0.62,57.63,1,2025-08-27 02:58:18
A1,2025-8-27,2:58:19,12,27.9,3.23,7.17,0.79,0.52,57.59,1,2025-08-27 02:58:19
A1,2025-8-27,2:58:20,12,27.99,3.01,7.73,0.66,0.61,57.59,1,2025-08-27 02:58:20
A1,2025-8-27,2:58:21,12,28.0,3.51,7.4,0.78,0.57,57.66,1,2025-08-27 02:58:21
A1,2025-8-27,2:58:22,13,28.0,2.82,7.97,0.69,0.55,57.76,1,2025-08-27 02:58:22
A1,2025-8-27,2:58:23,12,28.0,3.51,7.89,0.71,0.63,57.89,1,2025-08-27 02:58:23
A1,2025-8-27,2:58:24,12,28.0,3.06,8.03,0.77,0.51,57.9,1,2025-08-27 02:58:24
A1,2025-8-27,2:58:25,12,28.0,3.22,8.47,0.67,0.62,57.86,1,2025-08-27 02:58:25
A1,2025-8-27,2:58:26,12,28.0,3.51,8.14,0.8,0.55,57.95,1,2025-08-27 02:58:26
A1,2025-8-27,2:58:27,12,28.1,2.88,8.89,0.72,0.58,58.02,1,2025-08-27 02:58:27
A1,2025-8-27,2:58:28,13,28.1,3.52,8.65,0.76,0.61,58.14,1,2025-08-27 02:58:28
A1,2025-8-27,2:58:29,12,28.1,3.0,9.13,0.76,0.53,58.15,1,2025-08-27 02:58:29
A1,2025-8-27,2:58:30,13,28.18,3.39,9.28,0.69,0.66,58.19,1,2025-08-27 02:58:30
A1,2025-8-27,2:58:31,11,28.2,3.36,9.17,0.83,0.54,58.26,1,2025-08-27 02:58:31
A1,2025-8-27,2:58:32,11,28.2,2.96,9.86,0.68,0.62,58.36,1,2025-08-27 02:58:32
A1,2025-8-27,2:58:33,13,28.2,3.61,9.62,0.78,0.6,58.48,1,2025-08-27 02:58:33
A1,2025-8-27,2:58:34,12,28.2,3.0,10.14,0.77,0.56,58.56,1,2025-08-27 02:58:34
A1,2025-8-27,2:58:35,12,28.26,3.51,10.24,0.72,0.65,58.64,1,2025-08-27 02:58:35
A1,2025-8-27,2:58:36,12,28.3,3.41,10.18,0.84,0.55,58.64,1,2025-08-27 02:58:36
A1,2025-8-27,2:58:37,12,28.3,3.17,10.89,0.7,0.65,58.68,1,2025-08-27 02:58:37
A1,2025-8-27,2:58:38,12,28.31,3.76,10.61,0.84,0.63,58.74,1,2025-08-27 02:58:38
A1,2025-8-27,2:58:39,11,28.4,3.3,11.26,0.69,0.69,58.79,1,2025-08-27 02:58:39
A1,2025-8-27,2:58:40,12,28.46,3.7,10.93,0.8,0.63,58.78,1,2025-08-27 02:58:40
A1,2025-8-27,2:58:41,12,28.5,3.06,11.42,0.79,0.55,58.92,1,2025-08-27 02:58:41
A1,2025-8-27,2:58:42,13,28.59,3.46,11.6,0.73,0.67,59.0,1,2025-08-27 02:58:42
A1,2025-8-27,2:58:43,12,28.62,3.36,11.62,0.79,0.53,59.12,1,2025-08-27 02:58:43
A1,2025-8-27,2:58:44,12,28.7,3.08,12.27,0.71,0.65,59.2,1,2025-08-27 02:58:44
A1,2025-8-27,2:58:45,12,28.75,3.66,12.0,0.82,0.59,59.24,1,2025-08-27 02:58:45
A1,2025-8-27,2:58:46,12,28.8,3.07,12.7,0.78,0.61,59.28,1,2025-08-27 02:58:46
A1,2025-8-27,2:58:47,11,28.88,3.6,12.71,0.75,0.66,59.35,1,2025-08-27 02:58:47
A1,2025-8-27,2:58:48,12,28.9,3.3,13.01,0.85,0.59,59.43,1,2025-08-27 02:58:48
A1,2025-8-27,2:58:49,12,28.9,3.21,13.49,0.72,0.68,59.53,1,2025-08-27 02:58:49
A1,2025-8-27,2:58:50,11,28.93,3.62,13.33,0.87,0.6,59.64,1,2025-08-27 02:58:50
A1,2025-8-27,2:58:51,12,29.0,3.02,14.0,0.75,0.63,59.69,1,2025-08-27 02:58:51
A1,2025-8-27,2:58:52,11,29.07,3.7,14.03,0.79,0.65,59.96,1,2025-08-27 02:58:52
A1,2025-8-27,2:58:53,12,29.1,3.19,14.39,0.83,0.59,60.09,1,2025-08-27 02:58:53
A1,2025-8-27,2:58:54,12,29.1,3.33,14.85,0.72,0.68,60.27,1,2025-08-27 02:58:54
A1,2025-8-27,2:58:55,12,29.13,3.58,14.73,0.89,0.6,60.42,1,2025-08-27 02:58:55
A1,2025-8-27,2:58:56,12,29.2,3.1,15.59,0.76,0.66,60.82,1,2025-08-27 02:58:56
A1,2025-8-27,2:58:57,12,29.27,3.82,15.45,0.83,0.65,61.3,1,2025-08-27 02:58:57
A1,2025-8-27,2:58:58,12,29.3,3.14,16.03,0.84,0.6,61.85,2,2025-08-27 02:58:58
A1,2025-8-27,2:58:59,12,29.39,3.59,16.37,0.77,0.68,62.39,2,2025-08-27 02:58:59
A1,2025-8-27,2:59:00,11,29.4,3.56,16.38,0.88,0.61,63.02,2,2025-08-27 02:59:00
A1,2025-8-27,2:59:01,12,29.4,3.23,17.17,0.76,0.66,63.56,2,2025-08-27 02:59:01
A1,2025-8-27,2:59:02,12,29.46,3.82,17.01,0.86,0.64,63.95,2,2025-08-27 02:59:02
A1,2025-8-27,2:59:03,12,29.5,3.2,17.65,0.83,0.6,64.25,2,2025-08-27 02:59:03
A1,2025-8-27,2:59:04,12,29.59,3.71,17.93,0.77,0.68,64.79,2,2025-08-27 02:59:04
A1,2025-8-27,2:59:05,12,29.67,3.43,18.12,0.88,0.58,65.13,2,2025-08-27 02:59:05
A1,2025-8-27,2:59:06,13,29.9,3.31,18.9,0.79,0.67,65.44,2,2025-08-27 02:59:06
A1,2025-8-27,2:59:07,12,29.94,3.8,18.72,0.88,0.64,65.77,2,2025-08-27 02:59:07
A1,2025-8-27,2:59:08,12,30.0,3.07,19.56,0.79,0.62,66.11,2,2025-08-27 02:59:08
A1,2025-8-27,2:59:09,12,30.07,3.7,19.71,0.73,0.68,66.53,2,2025-08-27 02:59:09
A1,2025-8-27,2:59:10,12,30.15,2.95,20.19,0.78,0.63,66.89,2,2025-08-27 02:59:10
A1,2025-8-27,2:59:11,12,30.3,3.65,20.2,0.74,0.68,67.23,2,2025-08-27 02:59:11
A1,2025-8-27,2:59:12,12,30.33,3.47,20.3,0.86,0.59,67.58,2,2025-08-27 02:59:12
A1,2025-8-27,2:59:13,12,30.4,3.24,21.17,0.76,0.66,67.93,2,2025-08-27 02:59:13
A1,2025-8-27,2:59:14,12,30.48,3.77,21.07,0.86,0.62,68.23,2,2025-08-27 02:59:14
A1,2025-8-27,2:59:15,12,30.5,3.08,21.99,0.8,0.6,68.5,2,2025-08-27 02:59:15
A1,2025-8-27,2:59:16,13,30.6,3.63,22.14,0.77,0.66,68.83,2,2025-08-27 02:59:16
A1,2025-8-27,2:59:17,12,30.73,3.38,22.52,0.87,0.58,69.14,2,2025-08-27 02:59:17
A1,2025-8-27,2:59:18,13,31.0,3.31,23.27,0.74,0.67,69.54,2,2025-08-27 02:59:18
A1,2025-8-27,2:59:19,12,31.19,3.7,23.22,0.87,0.6,69.75,2,2025-08-27 02:59:19
A1,2025-8-27,2:59:20,13,31.3,3.04,24.23,0.79,0.62,70.08,2,2025-08-27 02:59:20
A1,2025-8-27,2:59:21,12,31.48,3.8,24.33,0.82,0.67,70.36,2,2025-08-27 02:59:21
A1,2025-8-27,2:59:22,12,31.5,3.28,24.9,0.86,0.58,70.76,2,2025-08-27 02:59:22
A1,2025-8-27,2:59:23,13,31.5,3.49,25.58,0.75,0.68,71.07,2,2025-08-27 02:59:23
A1,2025-8-27,2:59:24,12,31.5,3.66,25.66,0.9,0.62,71.32,2,2025-08-27 02:59:24
A1,2025-8-27,2:59:25,12,31.5,3.13,26.66,0.8,0.62,71.65,2,2025-08-27 02:59:25
A1,2025-8-27,2:59:26,12,31.68,3.76,26.74,0.84,0.64,71.99,2,2025-08-27 02:59:26
A1,2025-8-27,2:59:27,12,31.72,3.27,27.56,0.84,0.59,72.23,2,2025-08-27 02:59:27
A1,2025-8-27,2:59:28,11,31.8,3.55,28.09,0.78,0.67,72.46,2,2025-08-27 02:59:28
